total_timesteps,policy_loss,ent_coef,qf1_loss,mean_rew,qf2_loss,current_lr,success_rate,value_loss,entropy,episodes,ent_coef_loss
984182,-1.9564612,0.00088426593,0.00243665,7538.1,0.0019808768,0.0003,0.99,0.00019987237,3.823058,59324,2.458117
984236,-1.9019537,0.00088706386,0.0030570496,7915.2,0.0036825114,0.0003,1.0,0.001729286,3.5976977,59328,0.9167968
984308,-1.9955068,0.0008858422,0.004649194,7872.4,0.005127735,0.0003,1.0,0.00034833266,3.6702535,59332,2.6697402
984363,-1.9229805,0.00088088535,0.0036829454,7881.4,0.0032813065,0.0003,1.0,0.0010914223,3.4642568,59336,0.0031814575
984430,-1.870014,0.00087534526,0.0036071015,7901.8,0.0035038735,0.0003,1.0,0.00024644728,3.5371766,59340,3.8601465
984483,-1.9043233,0.0008758751,0.0025146778,7901.4,0.0029445104,0.0003,1.0,0.0005330711,3.361734,59344,-0.98316735
984542,-1.9086878,0.00086784776,0.0038396895,7889.7,0.003606627,0.0003,1.0,0.0003864501,3.5254555,59348,1.0820112
984597,-2.0017776,0.00086274836,0.0024668009,7880.1,0.0023359712,0.0003,1.0,0.00061696663,3.7832437,59352,-2.249274
984673,-1.9374248,0.0008618651,0.0037839478,7856.3,0.0040114084,0.0003,1.0,0.0003611837,3.7318857,59356,0.11733425
984733,-1.9260461,0.00086119835,0.0019507001,7866.1,0.0024891703,0.0003,1.0,0.0002349391,3.7129796,59360,-0.92171395
984835,-1.9557332,0.0008546709,0.007903008,7779.0,0.008407439,0.0003,1.0,0.00018114535,3.5235817,59364,-3.4177446
984884,-1.9496188,0.0008539124,0.003338224,7796.2,0.0032648516,0.0003,1.0,0.0004944971,3.5250387,59368,-0.33306414
984978,-1.8317918,0.00084707496,0.0019077008,7716.7,0.0024528867,0.0003,1.0,0.0003825947,3.4464827,59372,-0.66619384
985031,-1.9080199,0.00084340805,0.006201724,7723.0,0.006385184,0.0003,1.0,0.00083047204,3.4042797,59376,3.4581318
985087,-1.9257622,0.00084738724,0.0021564858,7724.6,0.0019732784,0.0003,1.0,0.00025238164,3.5863395,59380,-4.0379887
985141,-1.9517989,0.0008486156,0.005518998,7748.3,0.005730841,0.0003,1.0,0.00087884156,3.589384,59384,-4.5281096
985192,-2.0431886,0.0008497134,0.0017038661,7763.1,0.002528121,0.0003,1.0,0.00019858134,3.708128,59388,0.5440753
985278,-1.7962718,0.0008540757,0.0095867105,7712.9,0.0100674275,0.0003,1.0,0.00064232526,3.7074509,59392,0.33112255
985336,-1.7192643,0.00086090853,0.006231686,7701.9,0.006708121,0.0003,1.0,0.002567213,3.7986107,59396,4.6851773
985387,-1.8794124,0.0008696381,0.004474097,7711.7,0.004373634,0.0003,1.0,0.00079789886,3.4537885,59400,6.700835
985447,-1.9154284,0.00087038486,0.007059481,7689.0,0.0067801634,0.0003,1.0,0.000309569,3.6908798,59404,-0.5531646
985496,-1.9776162,0.00086981355,0.0037109652,7688.9,0.002394129,0.0003,1.0,0.00075198873,3.7903767,59408,1.8278413
985597,-1.8275027,0.0008683084,0.007860116,7692.7,0.00765642,0.0003,1.0,0.00081054174,3.5566983,59412,3.4569979
985649,-1.9498271,0.0008668799,0.007268592,7716.5,0.0076916213,0.0003,1.0,0.00039699196,3.6656723,59416,0.118019104
985711,-1.980962,0.00086463866,0.0034411876,7717.3,0.00262048,0.0003,1.0,0.00014083135,3.4794636,59420,-0.9855445
985772,-1.9479718,0.00086076115,0.003441425,7696.6,0.0035003743,0.0003,1.0,0.00020222523,3.490683,59424,-1.2201147
985864,-1.9554274,0.00085924304,0.0040299743,7629.3,0.0027898927,0.0003,1.0,0.0005636662,3.8158758,59428,0.6394676
985920,-1.9850173,0.0008582337,0.0029036475,7657.7,0.0036774052,0.0003,1.0,0.001333175,3.7367015,59432,1.186109
986012,-1.9766526,0.00085664156,0.009888866,7590.8,0.010329854,0.0003,1.0,0.0010764722,3.4881716,59436,0.8500558
986098,-2.0052044,0.000862175,0.0060681747,7556.0,0.0061079105,0.0003,1.0,0.00062138215,3.8232448,59440,-2.3971293
986148,-1.9367532,0.0008582464,0.0025397022,7563.1,0.0023075668,0.0003,1.0,0.0001747827,3.4149506,59444,0.59029007
986198,-1.9207244,0.0008569705,0.0035886718,7576.7,0.002960864,0.0003,1.0,0.00046577794,3.535757,59448,-3.8145432
986271,-1.9564247,0.0008513011,0.0026697656,7546.4,0.0026642988,0.0003,1.0,0.00025426174,3.6712937,59452,1.2564099
986337,-1.9412584,0.00084210845,0.0056796395,7562.2,0.0076388298,0.0003,1.0,0.00074083236,3.6928432,59456,-1.5381577
986389,-1.9300613,0.0008389714,0.007645568,7575.0,0.0062241494,0.0003,1.0,0.0009189892,3.660409,59460,1.1872311
986443,-1.896812,0.00083602575,0.0048838584,7665.7,0.004072233,0.0003,1.0,0.0006455323,3.5685344,59464,1.7203372
986500,-1.9326689,0.0008325365,0.009460501,7649.8,0.009858381,0.0003,1.0,0.0003543796,3.7686,59468,2.421297
986556,-1.8691797,0.000838703,0.005400802,7720.1,0.0056311293,0.0003,1.0,0.0009066083,3.6007187,59472,-2.6649537
986621,-1.7191958,0.00084302446,0.0055869604,7696.1,0.006197283,0.0003,1.0,0.00058635796,3.524264,59476,-1.1657009
986697,-1.900829,0.00084865896,0.0064209215,7660.5,0.006408103,0.0003,1.0,0.0004453692,3.3073568,59480,2.4629557
986750,-1.7878716,0.0008541421,0.009915653,7660.3,0.010849448,0.0003,1.0,0.0030649302,3.490981,59484,2.3018262
986840,-1.8659233,0.00085230725,0.0029488,7599.8,0.0034730053,0.0003,1.0,0.00033909283,3.711038,59488,-1.2295222
986899,-1.798531,0.00085858407,0.0066528693,7648.9,0.0066272356,0.0003,1.0,0.003183863,3.322958,59492,0.08064723
986949,-1.8910758,0.0008559519,0.002828266,7661.5,0.0028542858,0.0003,1.0,0.0002953425,3.4194314,59496,-6.241255
987012,-1.7982132,0.00085288414,0.004397838,7642.9,0.005927649,0.0003,1.0,0.0006739662,3.727633,59500,4.895324
987071,-1.9369841,0.0008503007,0.010683669,7639.4,0.011344831,0.0003,1.0,0.00077107357,3.134655,59504,-0.98944384
987130,-1.8823422,0.0008595241,0.0070918193,7623.8,0.0067864414,0.0003,1.0,0.0006001504,3.5173907,59508,-0.18878937
987189,-1.9321973,0.0008633998,0.0017400677,7706.5,0.0018180031,0.0003,1.0,0.0007343951,3.4992523,59512,-0.66794443
987246,-1.7478309,0.0008694412,0.010683259,7698.7,0.008400207,0.0003,1.0,0.0002934338,3.3042533,59516,-1.2135451
987317,-1.9039384,0.00086853286,0.0071519827,7684.1,0.006245244,0.0003,1.0,0.00062283454,3.4415047,59520,2.9982955
987395,-1.9365242,0.00086824637,0.0030058096,7648.6,0.0026604347,0.0003,1.0,0.00033371174,3.5694656,59524,-0.18471003
987451,-1.8842752,0.00086753035,0.008099008,7709.7,0.01004347,0.0003,1.0,0.00020262378,3.7653973,59528,3.7815351
987503,-2.0428233,0.0008675341,0.0018003219,7718.2,0.0015579113,0.0003,1.0,0.0001946909,3.745712,59532,-2.1919065
987550,-1.8541697,0.0008656861,0.023148462,7797.7,0.022666695,0.0003,1.0,0.00056551106,3.6973472,59536,-3.4060774
987604,-1.9934853,0.00086947065,0.0061367075,7856.2,0.0058716442,0.0003,1.0,0.00043488306,3.7990363,59540,0.5722885
987657,-2.0155494,0.00086615025,0.005304571,7852.4,0.0041764434,0.0003,1.0,0.0002776794,3.793777,59544,1.4803486
987725,-1.7321658,0.0008577599,0.0064703263,7819.6,0.0068476116,0.0003,1.0,0.00042645563,3.365975,59548,1.7827934
987805,-1.90314,0.0008474211,0.005582805,7807.1,0.0045655593,0.0003,1.0,0.0007162867,3.7515047,59552,1.5687166
987857,-1.9242684,0.00084127526,0.0075409543,7830.7,0.007474216,0.0003,1.0,0.0007584772,3.394611,59556,-2.4393516
987914,-1.8235644,0.0008406737,0.0059790234,7820.7,0.005303951,0.0003,1.0,0.00042319385,3.5670106,59560,3.058876
987980,-1.9111336,0.0008418226,0.0053985845,7797.6,0.0052693263,0.0003,1.0,0.0009626458,3.765089,59564,0.047395766
988053,-1.8556468,0.000839281,0.0037764413,7776.2,0.004095267,0.0003,1.0,0.00020964052,3.7180524,59568,0.30265588
988106,-1.891629,0.0008345847,0.042929552,7783.3,0.040546577,0.0003,1.0,0.00029875827,3.6062636,59572,0.5114281
988151,-1.938567,0.000834892,0.0072185565,7821.1,0.0076506436,0.0003,1.0,0.000569874,3.5174942,59576,1.220572
988212,-1.7704468,0.0008307694,0.007245902,7843.6,0.0070843007,0.0003,1.0,0.0010692672,3.4635952,59580,0.66627824
988280,-1.6755879,0.000824539,0.0043743337,7819.0,0.0055550104,0.0003,1.0,0.0011479432,3.3767953,59584,5.730442
988331,-1.9441876,0.0008228207,0.0032070554,7880.6,0.0032102563,0.0003,1.0,0.0002491179,3.475974,59588,-1.919259
988392,-1.8370724,0.0008226488,0.006712001,7875.2,0.005918978,0.0003,1.0,0.00067693216,3.2912211,59592,2.512166
988445,-1.7844774,0.00082428433,0.006335651,7871.4,0.005761062,0.0003,1.0,0.00064702873,3.3126676,59596,2.4070988
988498,-1.901352,0.0008322539,0.0038372227,7886.1,0.003593272,0.0003,1.0,0.0006551584,3.5216622,59600,6.6292205
988551,-1.9967597,0.0008387742,0.0035067266,7900.4,0.0036575054,0.0003,1.0,0.00034582178,3.4985116,59604,-1.4587408
988599,-1.9245815,0.0008463934,0.005794665,7917.7,0.006018785,0.0003,1.0,0.00034152647,3.379392,59608,3.353568
988651,-1.8528026,0.00085136975,0.0138264485,7929.7,0.01658634,0.0003,1.0,0.00094990584,3.1781073,59612,2.245247
988706,-1.6631124,0.0008569443,0.0058972808,7932.6,0.006543449,0.0003,1.0,0.004462171,3.4483936,59616,4.0732217
988761,-1.9187953,0.00086075044,0.0057409657,7960.2,0.0051151854,0.0003,1.0,0.00049949315,3.5524836,59620,6.242525
988839,-1.90558,0.00086152775,0.002467223,7967.6,0.002339917,0.0003,1.0,0.00045312487,3.553836,59624,0.7757956
988933,-1.9022028,0.0008636263,0.008553111,7901.2,0.008407548,0.0003,1.0,0.0012374031,3.642312,59628,-0.08393502
989002,-1.9412873,0.0008608691,0.0063670967,7870.1,0.008424262,0.0003,1.0,0.00054917415,3.75554,59632,-0.14532709
989133,-1.8851018,0.00085555,0.005372051,7709.8,0.0046279617,0.0003,1.0,0.00046274473,3.4991097,59636,2.703492
989208,-2.0093806,0.00085689407,0.0046996092,7675.3,0.0063947574,0.0003,1.0,0.00017345921,3.6935186,59640,-4.0697446
989259,-1.9820082,0.000855165,0.0063005956,7677.0,0.005780316,0.0003,1.0,0.0005713999,3.6496687,59644,-3.0047457
989312,-1.9111794,0.0008522349,0.023467483,7705.9,0.023512581,0.0003,1.0,0.00040346326,3.2464294,59648,-1.2266061
989365,-1.9586232,0.00084989285,0.0023936224,7752.3,0.0018576406,0.0003,1.0,0.00022937734,3.6404443,59652,1.0340527
989419,-1.8916538,0.0008383951,0.008441938,7747.3,0.0061076498,0.0003,1.0,0.0013879315,3.46429,59656,-2.8729243
989478,-1.9297314,0.00083339284,0.0035818035,7745.4,0.003068014,0.0003,1.0,0.0004691656,3.4603844,59660,2.1450853
989531,-1.9763638,0.0008275807,0.00452442,7769.1,0.0039585372,0.0003,1.0,0.00028922554,3.6301348,59664,-2.3936472
989591,-1.932165,0.00082305295,0.0079121,7785.6,0.004993412,0.0003,1.0,0.00068077206,3.327816,59668,-1.8995881
989645,-1.9622906,0.0008258465,0.0027707354,7783.5,0.002970201,0.0003,1.0,0.00041129286,3.4410262,59672,1.9451594
989710,-1.903058,0.0008287334,0.023829566,7745.8,0.023846172,0.0003,1.0,0.0006470541,3.2195883,59676,2.8704786
989775,-2.0086312,0.00083167903,0.0104755685,7743.4,0.012655926,0.0003,1.0,0.00054666435,3.7648163,59680,-1.1457138
989834,-2.0033243,0.0008350608,0.02065097,7759.4,0.020350862,0.0003,1.0,0.0004386288,4.0737486,59684,0.5885472
989893,-1.8705002,0.0008344394,0.014330199,7744.5,0.014703374,0.0003,1.0,0.0004991726,3.4630542,59688,-2.7202744
989958,-2.0130932,0.000833191,0.0037976927,7735.5,0.003858211,0.0003,1.0,0.00076351996,3.432961,59692,0.3525113
990012,-2.0406263,0.000837009,0.004401892,7733.8,0.0034052287,0.0003,1.0,0.00070213724,3.2655468,59696,-4.8233576
990065,-1.908777,0.00083454093,0.0051737865,7733.7,0.0049783764,0.0003,1.0,0.0004238409,3.420309,59700,-2.3329744
990156,-1.8819165,0.0008364652,0.0072049256,7658.6,0.007708598,0.0003,1.0,0.0007241304,3.4933739,59704,5.7175827
990211,-1.9321638,0.000838043,0.0054757237,7645.0,0.004962717,0.0003,1.0,0.0006921206,3.3601432,59708,-4.5584335
990263,-2.0339513,0.0008379355,0.0036981741,7645.1,0.0044274786,0.0003,1.0,0.0004048922,3.6992276,59712,-1.9053435
990316,-1.9642364,0.0008335045,0.005016707,7647.9,0.0041242703,0.0003,1.0,0.00072592474,3.4258447,59716,-4.3968687
990370,-1.83843,0.0008323511,0.004767317,7651.1,0.004896708,0.0003,1.0,0.00067067775,3.5661533,59720,4.03496
990432,-1.9195358,0.00083882175,0.005733018,7676.8,0.0064683175,0.0003,1.0,0.0006138277,3.404431,59724,-0.51022816
990487,-2.0618596,0.0008355519,0.002020039,7745.4,0.0020181602,0.0003,1.0,0.00020267937,3.574534,59728,-3.5428832
990570,-1.7618288,0.0008312489,0.054463588,7727.9,0.050042383,0.0003,1.0,0.0004989206,3.3782647,59732,2.43332
990621,-1.9675181,0.0008288954,0.005175294,7881.2,0.0048687593,0.0003,1.0,0.0004504802,3.5413294,59736,0.19100761
990676,-1.9113393,0.0008287666,0.008964732,7912.7,0.0069517205,0.0003,1.0,0.00022195744,3.37106,59740,7.438487
990727,-1.9789863,0.00083162315,0.0040204506,7912.7,0.0054109897,0.0003,1.0,0.00050328433,3.398644,59744,-3.35251
990782,-1.9523051,0.0008302265,0.0064790817,7908.8,0.007193662,0.0003,1.0,0.00051738374,3.5148206,59748,1.7587919
990864,-2.0648785,0.0008270032,0.003329588,7858.6,0.0033417318,0.0003,1.0,0.00017791355,3.666552,59752,-7.27407
990949,-1.9431152,0.000818513,0.0027227877,7807.6,0.0031532273,0.0003,1.0,0.0007907632,3.665174,59756,0.014008284
991001,-1.7606907,0.0008212927,0.0032457372,7821.8,0.0057955896,0.0003,1.0,0.00076541654,3.6320179,59760,4.032309
991052,-1.9375584,0.00082475174,0.006582241,7826.2,0.005942407,0.0003,1.0,0.00037499337,3.511427,59764,2.2247214
991116,-1.911848,0.00081877416,0.004448642,7822.2,0.004316082,0.0003,1.0,0.00048328977,3.662911,59768,-5.269964
991175,-1.9598322,0.000810224,0.0069577727,7811.3,0.0080634095,0.0003,1.0,0.00036608646,3.2191162,59772,2.0984373
991234,-1.9316046,0.00080356235,0.003957775,7825.5,0.004290522,0.0003,1.0,0.0005231231,3.3001468,59776,0.9423566
991297,-2.0134478,0.00080205715,0.01629785,7824.8,0.016441057,0.0003,1.0,0.00037839136,3.52314,59780,-2.7185402
991358,-1.8235006,0.00080309156,0.0062603373,7817.5,0.008590898,0.0003,1.0,0.0005839423,3.5108712,59784,1.07984
991446,-1.972091,0.0008021971,0.003987548,7763.8,0.0038534496,0.0003,1.0,0.0011095296,3.8246188,59788,-5.0705657
991502,-1.9377234,0.0007999556,0.0021310367,7778.4,0.0022447796,0.0003,1.0,0.0008797613,3.658294,59792,0.6170411
991556,-1.9719585,0.000800362,0.0034266212,7777.2,0.0034297686,0.0003,1.0,0.0002064423,3.6040385,59796,2.345179
991629,-1.9577717,0.00079881283,0.0018948733,7745.8,0.0020860378,0.0003,1.0,0.0005994162,3.714326,59800,-1.284467
991712,-1.9574891,0.00079572364,0.005302221,7772.1,0.0049543544,0.0003,1.0,0.001268203,3.6212473,59804,5.0276356
991771,-1.9668567,0.0007935449,0.0013771082,7767.2,0.0015115659,0.0003,1.0,0.00026635197,3.7152603,59808,-0.34457636
991832,-2.0822225,0.00079207285,0.0038649477,7750.1,0.005584644,0.0003,1.0,0.00026370314,3.8309183,59812,-5.306071
991900,-1.9833055,0.0007905047,0.019583069,7724.6,0.0126364,0.0003,1.0,0.0009218765,3.9573355,59816,-3.8624651
991995,-1.8468642,0.0007888825,0.004032789,7656.9,0.0039810566,0.0003,1.0,0.0007532277,3.6266592,59820,1.0073996
992053,-2.0063019,0.00078421045,0.00454746,7665.0,0.003696236,0.0003,1.0,0.00040931476,3.6534348,59824,0.008671284
992123,-1.9316283,0.00078064407,0.0029441263,7634.9,0.002526422,0.0003,1.0,0.00041946594,3.5448806,59828,2.362135
992182,-1.8890545,0.00078090024,0.053457957,7668.3,0.03803759,0.0003,1.0,0.0011426824,3.612467,59832,0.17697668
992235,-1.8623925,0.00078193645,0.002697353,7664.3,0.0026145047,0.0003,1.0,0.00053152116,3.6436238,59836,0.89811254
992307,-1.977737,0.00079228816,0.0075122924,7633.4,0.008209491,0.0003,1.0,0.00063630095,3.9034226,59840,-0.14032573
992355,-1.9141676,0.00078883173,0.004429765,7640.4,0.0045495275,0.0003,1.0,0.000288521,3.9017777,59844,0.28656563
992410,-1.943572,0.0007902409,0.0026821974,7639.1,0.0027587875,0.0003,1.0,0.00053969363,3.453081,59848,-1.1324867
992469,-1.8469678,0.0007992366,0.013511485,7676.4,0.016050516,0.0003,1.0,0.0014898047,3.7030308,59852,0.85208726
992532,-1.8142946,0.0007995419,0.01775548,7713.6,0.014663515,0.0003,1.0,0.0007708575,3.250739,59856,3.4677093
992588,-1.8846376,0.0008040392,0.0023481746,7704.4,0.0021818355,0.0003,1.0,0.00035521892,3.354576,59860,1.0623069
992640,-1.9379917,0.00080929,0.007818926,7703.3,0.007492003,0.0003,1.0,0.00056062936,3.6505919,59864,-4.5465155
992706,-1.9918116,0.0008127922,0.004270066,7694.8,0.00452011,0.0003,1.0,0.00036232077,3.6059513,59868,0.023591518
992765,-1.862582,0.0008133916,0.0062310575,7698.0,0.0061945757,0.0003,1.0,0.002958416,3.8578165,59872,-0.050204992
992813,-1.8368444,0.0008133869,0.0028021247,7717.9,0.002813809,0.0003,1.0,0.0008122612,3.8091068,59876,1.9033573
992863,-1.8902891,0.0008084148,0.0076852883,7741.6,0.0070334263,0.0003,1.0,0.00043365132,3.6992962,59880,-0.60288167
992928,-1.797948,0.00080871827,0.00500206,7736.8,0.004769886,0.0003,1.0,0.00066350674,3.6779368,59884,3.0604725
992981,-1.8168609,0.0008132051,0.00407583,7801.4,0.0042205206,0.0003,1.0,0.00022840599,3.3857512,59888,4.13615
993033,-1.8492062,0.0008160325,0.0042596627,7810.6,0.005683504,0.0003,1.0,0.00059982867,3.576231,59892,4.828772
993096,-1.896942,0.0008133455,0.0028869598,7796.9,0.0025972293,0.0003,1.0,0.0005774119,3.470171,59896,2.4905214
993147,-1.927492,0.0008173761,0.0062697707,7833.4,0.006357923,0.0003,1.0,0.0009256836,3.1530657,59900,-0.6958519
993205,-1.978843,0.0008178919,0.0021027774,7873.3,0.0028954535,0.0003,1.0,0.0003759064,3.8199642,59904,-3.4079924
993259,-1.9152749,0.0008191237,0.019471243,7880.1,0.020003164,0.0003,1.0,0.00044572665,3.561186,59908,5.514932
993324,-1.9619768,0.0008156516,0.0130931325,7871.0,0.013083605,0.0003,1.0,0.001140605,3.7390914,59912,-0.59952176
993377,-1.9809046,0.0008121731,0.0032079369,7895.7,0.0032687825,0.0003,1.0,0.00040452392,3.5261126,59916,-1.804301
993451,-1.827184,0.00081122754,0.021847993,7926.0,0.02123282,0.0003,1.0,0.0006253848,3.1263423,59920,5.5232725
993505,-1.8757604,0.0008144546,0.0028206892,7935.0,0.0027046693,0.0003,1.0,0.00082898035,3.3455243,59924,-3.6066475
993555,-1.9087858,0.0008175722,0.002302356,7975.0,0.0021605114,0.0003,1.0,0.00026655127,3.3491375,59928,-2.710153
993619,-1.9538362,0.0008266018,0.0046199495,7970.6,0.005439065,0.0003,1.0,0.0006513237,3.7360678,59932,-0.37256932
993677,-1.9805799,0.00083197776,0.0056907795,7962.9,0.0045863963,0.0003,1.0,0.00027284556,3.87414,59936,-2.6534474
993816,-2.0611908,0.0008254682,0.0037806628,7866.2,0.003495335,0.0003,1.0,0.00049533346,3.4980555,59940,-0.50753427
993875,-1.9422352,0.0008270442,0.00428918,7845.5,0.0042174887,0.0003,1.0,0.00020623844,3.8822596,59944,2.4144905
993932,-1.8522192,0.00082898873,0.003577609,7845.0,0.0032205395,0.0003,1.0,0.00038242244,3.1654823,59948,2.5620265
993996,-1.904537,0.0008318611,0.0058720857,7836.1,0.00592835,0.0003,1.0,0.00020065761,3.8038273,59952,2.1570876
994050,-1.9670448,0.000829898,0.0064237607,7851.1,0.0061623943,0.0003,1.0,0.0011402605,3.845118,59956,-2.789627
994116,-1.9059255,0.0008259962,0.004099675,7832.3,0.0036203302,0.0003,1.0,0.0010929822,3.7623823,59960,-3.462752
994307,-1.9987075,0.0008217707,0.0046632076,7557.3,0.0042761527,0.0003,1.0,0.0002270424,3.627245,59964,0.8878397
994360,-2.0252376,0.00082486146,0.0035801125,7581.5,0.00329014,0.0003,1.0,0.0004986453,3.6127467,59968,-3.981196
994414,-1.9596465,0.00082236103,0.0045438865,7589.2,0.004328925,0.0003,1.0,0.0006365283,3.6866627,59972,1.9231257
994467,-1.9705402,0.00081375276,0.0053299405,7579.3,0.0041660243,0.0003,1.0,0.00043295108,3.4959764,59976,-2.8006885
994525,-1.8148936,0.00080539327,0.0063212877,7564.4,0.0061377054,0.0003,1.0,0.0015137661,3.2640233,59980,0.28700864
994585,-1.9809504,0.0008090083,0.01834204,7573.1,0.021481749,0.0003,1.0,0.0006698158,3.7604055,59984,-1.828192
994642,-2.0435882,0.00080401305,0.0024994866,7567.3,0.0027129448,0.0003,1.0,0.00029954067,3.5722935,59988,-4.472889
994691,-2.0088203,0.0008018491,0.004697571,7572.1,0.004486115,0.0003,1.0,0.00032572862,3.846654,59992,-3.3673582
994745,-1.8079947,0.00080080976,0.002818061,7587.8,0.0031988462,0.0003,1.0,0.00077613303,3.2452066,59996,4.271754
994816,-1.957104,0.0007937099,0.0015561958,7552.1,0.0017966181,0.0003,1.0,0.00031355853,3.3752024,60000,-3.030263
994868,-1.9188133,0.00078908115,0.0018402635,7563.8,0.0019988539,0.0003,1.0,0.00060777506,3.47586,60004,-1.5889095
994950,-1.9538897,0.0007858418,0.0044781775,7519.8,0.004538778,0.0003,1.0,0.00031420603,3.6483946,60008,-4.6377106
995003,-1.7890723,0.0007785582,0.005044533,7542.8,0.005037883,0.0003,1.0,0.001100641,3.4666693,60012,1.3260857
995051,-1.9701244,0.0007750697,0.004042266,7553.8,0.0034637242,0.0003,1.0,0.00033456995,3.6604843,60016,-3.9067621
995102,-1.973639,0.0007695597,0.0028438056,7596.2,0.0030767007,0.0003,1.0,0.0003738785,3.5646148,60020,2.2585685
995178,-1.961422,0.00077068957,0.0026503843,7558.8,0.00173149,0.0003,1.0,0.00048862427,3.6679144,60024,0.85940087
995230,-1.9275314,0.00076802034,0.0028513921,7553.7,0.0024097166,0.0003,1.0,0.00054721895,3.5755792,60028,0.73181325
995314,-1.8606985,0.00076066185,0.014605144,7522.6,0.015042297,0.0003,1.0,0.001282579,3.49218,60032,-1.630595
995365,-1.7927103,0.0007541764,0.0052735694,7534.4,0.003771083,0.0003,1.0,0.00031765085,3.672293,60036,5.638214
995413,-1.940851,0.00075449835,0.004087022,7677.1,0.004467029,0.0003,1.0,0.00031996673,3.5624995,60040,-3.1448126
995486,-1.8797708,0.0007597277,0.014600343,7653.2,0.011288189,0.0003,1.0,0.00063733495,3.5118074,60044,2.5286908
995539,-1.7568253,0.0007651965,0.008310198,7656.9,0.006197101,0.0003,1.0,0.00032809394,3.6311927,60048,1.8829957
995588,-1.9970679,0.0007665715,0.0028316998,7684.6,0.0034668115,0.0003,1.0,0.0005712287,3.675322,60052,0.09981924
995652,-1.6574084,0.0007725908,0.008650749,7664.5,0.008932808,0.0003,1.0,0.013468804,3.6577702,60056,1.347445
995720,-1.9520656,0.0007745229,0.0033208178,7661.8,0.0038889793,0.0003,1.0,0.00037164154,3.5994713,60060,-1.7060237
995779,-1.9022937,0.0007716553,0.003423235,7923.5,0.0037279164,0.0003,1.0,0.00053796015,3.1568122,60064,1.3072997
995837,-1.8473767,0.0007689394,0.011521487,7914.6,0.010865328,0.0003,1.0,0.00030460896,3.5885396,60068,2.1489015
995890,-2.1009707,0.0007727747,0.0045020357,7916.7,0.0046370346,0.0003,1.0,0.00016558242,3.9718347,60072,-1.0817198
995944,-1.9791373,0.00078273594,0.0056613423,7913.3,0.0051316065,0.0003,1.0,0.0008683421,3.4566312,60076,2.9102182
996014,-1.4112635,0.0007919814,0.0069963383,7893.8,0.007472031,0.0003,1.0,0.0051314747,3.1073904,60080,2.873038
