#{"t_start": 1595862463.168139, "env_id": "gripper-env-v0"}
r,s,l,t
1.0,0.192,22,86896.339911
0.0,0.191,3,86896.521577
1.0,0.192,22,86898.016299
0.0,0.192,22,86899.981771
0.0,0.192,22,86900.952974
0.0,0.192,22,86902.170792
0.0,0.192,23,86903.198216
1.0,0.193,22,86904.277597
1.0,0.194,22,86905.234699
0.0,0.194,22,86906.088773
0.0,0.194,1,86906.294861
0.0,0.193,22,86907.147535
0.0,0.193,22,86908.42719
0.0,0.193,22,86909.501925
0.0,0.193,22,86910.332927
0.0,0.193,22,86911.191091
0.0,0.193,22,86911.969211
0.0,0.193,23,86912.883316
0.0,0.193,22,86913.90358
0.0,0.193,22,86914.680778
1.0,0.194,22,86915.640118
0.0,0.194,22,86916.487897
0.0,0.193,22,86917.489072
0.0,0.193,22,86918.423925
0.0,0.193,22,86919.190751
0.0,0.193,22,86919.898328
1.0,0.194,22,86921.061391
0.0,0.194,3,86921.298548
0.0,0.194,22,86922.015854
0.0,0.194,22,86923.265501
1.0,0.195,22,86924.25673
0.0,0.194,22,86925.077815
0.0,0.194,22,86925.848647
0.0,0.194,22,86926.74066
0.0,0.193,22,86927.652236
0.0,0.192,22,86928.443181
0.0,0.192,22,86929.300545
0.0,0.192,22,86930.285048
0.0,0.192,8,86930.606263
0.0,0.192,22,86931.959034
0.0,0.192,22,86932.792415
1.0,0.193,22,86933.859856
0.0,0.193,22,86934.722288
0.0,0.193,22,86935.56243
0.0,0.192,22,86936.369913
0.0,0.192,22,86937.133291
0.0,0.192,22,86937.91447
0.0,0.192,22,86938.66512
0.0,0.191,22,86939.472062
0.0,0.191,22,86940.557851
1.0,0.192,22,86941.552688
0.0,0.191,22,86942.338506
0.0,0.19,22,86943.127279
0.0,0.19,22,86944.20492
0.0,0.189,22,86945.069625
0.0,0.188,22,86945.944346
0.0,0.188,22,86947.294281
1.0,0.189,22,86948.533218
0.0,0.189,22,86949.35466
0.0,0.189,22,86950.088748
0.0,0.189,22,86950.900394
0.0,0.189,22,86951.770357
1.0,0.19,22,86952.745401
0.0,0.19,22,86953.592361
0.0,0.19,22,86954.417226
1.0,0.191,22,86955.538162
0.0,0.191,22,86956.394706
0.0,0.191,22,86957.157791
0.0,0.191,22,86957.990538
0.0,0.191,22,86958.762451
0.0,0.191,22,86959.517307
1.0,0.192,22,86960.600491
0.0,0.192,22,86961.489815
0.0,0.192,22,86962.438612
0.0,0.192,16,86963.126213
0.0,0.192,22,86963.975617
0.0,0.191,22,86964.977816
0.0,0.191,22,86965.906737
0.0,0.191,20,86966.775561
1.0,0.192,22,86967.8643
0.0,0.192,22,86968.855313
0.0,0.191,22,86969.668958
0.0,0.191,22,86970.505723
1.0,0.191,22,86972.15291
0.0,0.19,22,86973.838231
1.0,0.191,23,86975.159028
0.0,0.191,22,86975.988052
0.0,0.191,22,86976.98977
0.0,0.191,12,86977.437876
0.0,0.191,5,86977.719159
0.0,0.191,22,86978.722269
1.0,0.192,22,86979.911326
0.0,0.192,22,86980.71077
0.0,0.192,22,86981.573637
0.0,0.192,22,86982.463149
1.0,0.193,22,86983.740458
1.0,0.194,22,86984.716707
0.0,0.194,4,86984.931789
0.0,0.194,4,86985.161839
1.0,0.195,22,86986.366527
0.0,0.194,22,86987.22392
0.0,0.194,19,86988.014817
0.0,0.194,22,86988.809783
0.0,0.193,22,86989.565183
0.0,0.193,17,86990.496952
0.0,0.193,22,86991.354823
0.0,0.193,22,86992.384203
0.0,0.193,22,86993.145085
1.0,0.194,22,86994.246053
0.0,0.193,22,86995.059685
1.0,0.194,22,86996.007536
1.0,0.195,22,86997.112969
0.0,0.195,22,86997.947132
0.0,0.195,11,86998.495414
0.0,0.195,22,86999.371293
0.0,0.195,22,87000.270829
0.0,0.195,22,87001.339649
0.0,0.195,22,87002.323806
0.0,0.195,22,87003.194016
1.0,0.196,22,87004.363874
0.0,0.196,22,87005.262617
0.0,0.196,18,87005.93532
0.0,0.195,22,87006.765444
1.0,0.196,22,87007.912776
0.0,0.196,22,87008.81916
0.0,0.196,22,87009.655441
0.0,0.195,22,87010.938858
0.0,0.194,22,87011.993474
0.0,0.194,22,87012.801713
0.0,0.193,22,87013.703286
0.0,0.192,12,87014.243395
0.0,0.192,22,87015.326787
0.0,0.191,22,87016.27365
0.0,0.19,22,87017.085807
0.0,0.189,22,87018.061255
0.0,0.189,4,87018.347248
0.0,0.189,22,87019.404085
0.0,0.189,22,87020.528712
0.0,0.189,22,87021.305277
0.0,0.189,22,87022.319319
1.0,0.19,22,87023.382801
0.0,0.19,22,87024.274204
0.0,0.19,22,87025.09828
0.0,0.19,22,87026.123292
0.0,0.19,22,87027.034348
0.0,0.19,22,87027.875989
1.0,0.191,22,87029.131474
0.0,0.191,22,87029.991963
0.0,0.191,3,87030.175138
0.0,0.191,8,87030.573897
0.0,0.191,22,87031.434298
0.0,0.19,4,87031.711187
1.0,0.191,22,87032.721451
0.0,0.191,22,87033.507315
0.0,0.191,22,87034.508197
0.0,0.191,22,87035.289892
0.0,0.19,22,87036.102927
0.0,0.19,22,87037.369211
0.0,0.19,22,87038.423538
0.0,0.19,22,87039.326817
0.0,0.19,22,87040.118464
0.0,0.19,22,87040.867383
0.0,0.19,22,87041.74142
0.0,0.19,22,87042.585385
0.0,0.19,11,87043.074593
0.0,0.19,22,87043.839047
0.0,0.19,22,87044.676936
0.0,0.19,22,87045.517343
1.0,0.191,22,87046.675768
1.0,0.192,22,87047.812536
0.0,0.191,22,87048.594355
0.0,0.191,22,87049.494099
0.0,0.191,22,87050.375539
0.0,0.191,22,87051.23416
1.0,0.192,22,87052.534056
0.0,0.191,22,87053.384306
0.0,0.191,22,87054.134167
0.0,0.191,22,87055.059634
0.0,0.19,22,87056.424987
1.0,0.19,22,87057.548343
0.0,0.19,22,87058.39327
0.0,0.189,22,87059.227768
0.0,0.189,22,87060.244527
0.0,0.188,22,87061.224145
0.0,0.188,16,87061.984586
0.0,0.188,22,87063.330605
0.0,0.188,22,87064.099561
0.0,0.188,22,87064.819372
0.0,0.188,22,87065.872076
1.0,0.189,22,87067.342877
1.0,0.19,22,87068.551741
0.0,0.19,22,87069.504123
0.0,0.19,22,87070.990068
0.0,0.19,22,87071.9944
0.0,0.19,5,87072.304454
0.0,0.19,22,87073.062654
1.0,0.191,22,87074.129301
0.0,0.191,22,87075.041764
0.0,0.191,22,87076.063313
0.0,0.191,22,87076.906667
0.0,0.191,22,87077.711822
0.0,0.191,20,87078.455254
0.0,0.19,22,87079.221909
1.0,0.191,22,87080.245184
0.0,0.191,22,87081.031818
0.0,0.191,22,87082.539957
0.0,0.191,22,87083.322821
0.0,0.191,22,87084.321396
1.0,0.192,22,87085.241892
1.0,0.193,22,87086.592895
1.0,0.194,22,87087.567431
0.0,0.194,22,87088.497693
0.0,0.194,22,87089.417043
0.0,0.194,22,87090.262128
0.0,0.194,22,87092.010066
0.0,0.194,22,87093.446611
0.0,0.194,22,87094.338309
0.0,0.194,22,87095.140033
0.0,0.194,22,87096.229816
0.0,0.194,22,87096.998942
0.0,0.194,22,87097.804596
0.0,0.194,22,87098.908052
0.0,0.194,22,87099.725147
0.0,0.193,22,87100.534061
0.0,0.193,22,87101.422868
0.0,0.193,22,87102.316667
0.0,0.193,22,87103.328994
1.0,0.194,22,87104.433332
1.0,0.194,22,87105.350197
0.0,0.194,22,87106.237539
0.0,0.194,22,87107.07664
1.0,0.195,22,87108.309702
0.0,0.195,22,87109.222063
1.0,0.196,22,87110.167228
0.0,0.196,23,87111.328324
0.0,0.196,22,87112.116399
1.0,0.196,23,87113.113734
1.0,0.197,22,87114.033926
1.0,0.197,22,87114.992834
0.0,0.196,17,87115.706193
0.0,0.195,22,87116.618145
0.0,0.195,22,87117.519788
1.0,0.196,22,87118.673477
0.0,0.195,22,87119.525559
0.0,0.194,4,87119.786742
0.0,0.194,22,87120.628584
0.0,0.193,22,87121.915012
0.0,0.193,22,87122.769016
0.0,0.193,22,87124.074259
1.0,0.194,22,87125.148014
0.0,0.194,22,87126.096376
1.0,0.195,22,87127.223842
0.0,0.195,22,87128.249047
0.0,0.195,22,87129.120613
0.0,0.194,23,87130.040756
0.0,0.194,22,87130.971738
0.0,0.194,22,87131.843138
0.0,0.194,22,87132.815958
0.0,0.194,22,87133.642559
0.0,0.194,22,87134.592201
0.0,0.194,22,87135.697538
0.0,0.194,22,87136.485624
0.0,0.194,22,87137.29003
0.0,0.194,17,87137.937143
0.0,0.194,22,87138.745674
0.0,0.194,22,87140.322103
0.0,0.194,23,87141.298733
0.0,0.194,22,87142.178488
0.0,0.194,23,87143.13903
0.0,0.194,22,87143.966475
0.0,0.193,12,87144.487391
0.0,0.193,23,87145.695547
0.0,0.193,22,87146.765153
0.0,0.193,11,87147.222489
1.0,0.194,22,87148.180994
0.0,0.194,6,87148.529675
0.0,0.193,22,87149.429977
0.0,0.193,9,87149.82521
0.0,0.193,22,87150.717834
0.0,0.192,17,87151.418023
0.0,0.192,22,87152.3368
0.0,0.192,17,87152.992867
0.0,0.192,22,87153.96496
0.0,0.192,22,87154.853621
0.0,0.192,22,87155.731244
0.0,0.192,22,87170.93822
0.0,0.192,22,87171.993337
0.0,0.191,22,87172.821741
0.0,0.191,22,87173.704301
0.0,0.191,22,87174.52152
0.0,0.191,22,87175.270745
0.0,0.191,22,87176.077197
1.0,0.191,22,87177.149278
0.0,0.191,14,87178.037704
0.0,0.191,22,87178.772753
1.0,0.191,22,87179.758839
0.0,0.191,22,87180.582997
0.0,0.191,22,87181.51271
0.0,0.191,22,87182.563474
0.0,0.191,22,87183.389256
0.0,0.191,20,87184.426217
0.0,0.19,22,87185.357364
1.0,0.191,22,87186.633654
0.0,0.191,22,87188.057585
0.0,0.19,16,87188.695554
0.0,0.19,22,87189.606533
0.0,0.19,22,87190.537854
0.0,0.189,22,87191.577451
1.0,0.19,22,87193.026891
1.0,0.19,23,87194.300242
1.0,0.191,22,87195.312913
1.0,0.191,22,87196.337419
1.0,0.191,22,87197.29359
0.0,0.191,6,87197.5844
0.0,0.191,22,87198.466891
0.0,0.191,22,87199.282787
0.0,0.19,22,87200.177689
0.0,0.189,23,87201.059963
0.0,0.189,22,87201.97873
1.0,0.19,22,87202.978901
0.0,0.19,22,87204.163503
0.0,0.19,22,87205.037322
0.0,0.19,22,87205.92952
0.0,0.19,22,87206.700227
0.0,0.19,22,87207.646232
1.0,0.191,22,87208.811255
0.0,0.191,17,87209.508182
0.0,0.191,22,87210.441121
0.0,0.191,19,87211.183481
0.0,0.191,22,87211.98139
0.0,0.191,22,87212.877025
0.0,0.191,22,87213.645212
1.0,0.192,22,87215.478384
0.0,0.192,16,87216.096221
0.0,0.191,22,87217.118941
0.0,0.191,22,87218.118165
0.0,0.191,22,87219.24468
0.0,0.191,22,87220.01093
1.0,0.192,22,87221.118291
0.0,0.191,23,87221.992875
0.0,0.191,22,87222.844758
0.0,0.19,22,87223.716314
1.0,0.191,22,87224.974376
0.0,0.19,22,87225.942219
0.0,0.19,13,87226.509595
1.0,0.191,22,87227.406622
0.0,0.191,22,87228.472863
0.0,0.191,22,87229.387797
0.0,0.191,22,87233.518442
1.0,0.192,22,87234.561567
0.0,0.192,22,87235.33305
1.0,0.193,22,87236.190565
0.0,0.193,22,87237.073624
0.0,0.193,22,87237.965058
0.0,0.193,22,87238.88477
0.0,0.193,22,87239.715297
0.0,0.193,22,87240.542109
0.0,0.193,22,87241.394453
0.0,0.192,22,87242.31712
0.0,0.191,22,87243.086246
0.0,0.191,22,87243.883172
0.0,0.191,22,87244.754269
0.0,0.191,22,87245.673611
0.0,0.191,22,87246.460798
0.0,0.191,2,87246.625253
0.0,0.191,22,87247.4511
0.0,0.191,22,87248.246102
0.0,0.191,22,87249.245043
0.0,0.191,22,87250.382411
0.0,0.191,22,87251.241074
0.0,0.191,11,87251.741901
1.0,0.192,22,87252.768957
0.0,0.192,17,87253.40273
0.0,0.192,22,87254.326709
0.0,0.192,22,87255.161278
0.0,0.192,22,87256.004097
0.0,0.192,22,87256.912626
0.0,0.191,22,87257.672328
0.0,0.191,22,87258.468785
0.0,0.191,22,87259.287085
0.0,0.191,22,87260.135367
0.0,0.191,22,87261.12371
0.0,0.191,22,87262.00107
0.0,0.191,22,87262.975484
0.0,0.19,22,87263.814046
0.0,0.189,22,87264.569607
0.0,0.189,22,87265.476717
0.0,0.188,22,87266.368232
0.0,0.188,22,87267.138002
0.0,0.188,22,87268.05521
0.0,0.188,22,87268.849576
0.0,0.188,22,87269.795784
0.0,0.188,22,87270.886421
0.0,0.188,16,87271.478501
1.0,0.188,22,87272.555493
1.0,0.189,22,87273.670587
0.0,0.189,22,87274.486206
0.0,0.189,17,87275.230802
0.0,0.189,3,87275.403389
0.0,0.189,22,87276.333909
0.0,0.189,4,87276.54962
0.0,0.188,14,87277.051687
0.0,0.188,22,87277.809082
0.0,0.188,22,87278.571262
0.0,0.188,22,87279.373895
0.0,0.188,22,87280.244542
0.0,0.188,22,87281.131386
0.0,0.188,22,87281.881742
1.0,0.188,22,87283.299963
0.0,0.188,22,87284.295066
0.0,0.188,22,87285.159471
1.0,0.189,22,87286.070595
1.0,0.19,22,87287.071007
0.0,0.19,22,87287.921049
0.0,0.19,15,87288.554258
0.0,0.19,22,87289.662238
0.0,0.19,22,87290.587971
1.0,0.19,22,87291.545664
1.0,0.19,22,87292.520605
0.0,0.19,20,87293.350495
1.0,0.191,22,87294.739757
0.0,0.191,22,87295.517948
0.0,0.191,22,87296.380611
1.0,0.192,22,87297.402235
1.0,0.193,22,87298.465217
1.0,0.194,22,87300.014539
0.0,0.193,22,87300.879045
1.0,0.194,22,87302.251913
0.0,0.193,17,87302.91223
1.0,0.194,22,87303.834549
1.0,0.195,22,87304.969965
0.0,0.195,22,87305.959404
0.0,0.195,22,87307.123941
1.0,0.196,22,87308.662643
0.0,0.196,22,87309.587219
0.0,0.196,22,87310.587844
0.0,0.196,11,87310.998376
0.0,0.196,22,87311.844096
1.0,0.197,22,87312.765529
0.0,0.197,22,87313.609389
0.0,0.197,13,87314.182358
0.0,0.197,22,87314.931524
0.0,0.197,22,87315.773093
0.0,0.197,19,87316.534975
0.0,0.196,7,87316.827175
1.0,0.197,22,87317.991604
0.0,0.197,22,87318.881914
0.0,0.197,22,87319.658263
0.0,0.197,22,87320.448915
0.0,0.197,16,87321.038529
0.0,0.197,22,87321.868443
0.0,0.197,22,87322.620586
0.0,0.197,22,87323.414898
0.0,0.197,22,87324.431198
0.0,0.197,22,87325.206341
1.0,0.198,22,87326.143436
0.0,0.197,22,87327.203875
1.0,0.198,22,87328.150174
1.0,0.199,22,87329.305875
1.0,0.2,22,87330.485289
1.0,0.201,22,87331.789931
0.0,0.2,22,87332.607433
0.0,0.199,22,87333.446295
0.0,0.199,12,87333.851683
0.0,0.199,22,87334.526592
0.0,0.198,4,87334.735134
0.0,0.198,22,87335.585154
0.0,0.198,22,87336.39753
1.0,0.199,22,87337.440794
1.0,0.199,22,87338.588732
0.0,0.199,22,87339.457044
0.0,0.199,22,87340.558884
1.0,0.2,22,87341.628766
0.0,0.2,22,87342.36381
0.0,0.2,22,87343.170262
0.0,0.2,22,87343.978745
0.0,0.2,20,87344.813232
0.0,0.2,22,87345.586463
0.0,0.2,5,87345.798726
1.0,0.201,23,87346.785241
0.0,0.2,22,87347.853542
0.0,0.2,22,87348.788387
0.0,0.199,22,87349.618757
0.0,0.199,22,87350.468678
0.0,0.199,22,87351.225494
0.0,0.199,6,87351.590768
1.0,0.2,22,87352.645813
1.0,0.201,22,87353.927223
0.0,0.201,22,87354.712644
0.0,0.201,22,87355.546437
0.0,0.201,22,87356.474176
0.0,0.201,22,87357.202772
0.0,0.201,22,87358.066595
0.0,0.201,22,87359.015892
0.0,0.2,22,87359.833316
0.0,0.2,22,87360.585952
1.0,0.201,22,87361.533337
0.0,0.201,22,87362.35527
0.0,0.201,23,87363.269529
1.0,0.202,22,87364.238389
1.0,0.203,22,87365.177321
1.0,0.204,22,87366.124264
0.0,0.204,12,87366.677939
0.0,0.203,4,87366.933673
0.0,0.203,22,87367.909109
0.0,0.203,19,87368.906118
0.0,0.203,3,87369.093799
0.0,0.203,22,87369.992231
0.0,0.203,22,87370.928423
0.0,0.203,9,87371.296355
0.0,0.203,16,87371.924571
0.0,0.203,22,87372.73526
0.0,0.203,16,87373.406472
0.0,0.203,4,87373.62397
1.0,0.203,22,87374.714346
0.0,0.203,5,87375.048982
0.0,0.203,6,87375.297195
0.0,0.203,22,87376.102833
1.0,0.204,22,87377.639176
0.0,0.204,19,87378.4075
0.0,0.204,22,87379.355111
0.0,0.204,22,87380.395242
0.0,0.203,7,87380.730184
0.0,0.202,22,87381.556794
0.0,0.202,22,87382.320418
0.0,0.202,22,87383.147151
0.0,0.202,22,87383.918521
0.0,0.202,12,87384.448736
0.0,0.201,22,87385.303319
0.0,0.201,22,87386.133494
0.0,0.2,22,87386.970091
1.0,0.201,22,87387.968313
0.0,0.201,10,87388.442948
0.0,0.201,16,87389.040749
0.0,0.201,22,87390.072589
0.0,0.201,22,87390.917425
1.0,0.202,22,87391.882599
0.0,0.202,22,87392.938852
0.0,0.202,22,87393.942051
0.0,0.202,22,87394.657792
0.0,0.202,16,87395.277791
0.0,0.202,22,87396.123868
0.0,0.202,22,87397.069939
0.0,0.201,22,87397.909488
0.0,0.201,22,87398.741601
0.0,0.201,22,87399.781977
1.0,0.202,22,87400.838453
0.0,0.202,22,87401.602152
0.0,0.202,22,87402.356943
0.0,0.202,22,87403.54697
0.0,0.201,22,87404.515613
0.0,0.2,22,87405.385242
0.0,0.199,22,87406.178463
0.0,0.198,16,87407.662495
1.0,0.199,22,87408.646329
0.0,0.198,7,87408.998009
0.0,0.198,22,87409.798575
0.0,0.198,22,87410.65159
1.0,0.199,22,87411.687497
1.0,0.2,22,87412.990751
0.0,0.2,14,87413.527434
0.0,0.2,22,87414.337477
1.0,0.201,23,87415.631902
0.0,0.2,22,87416.599391
0.0,0.2,9,87416.983536
0.0,0.2,22,87417.726252
1.0,0.201,22,87418.815917
0.0,0.2,22,87419.606154
0.0,0.2,22,87420.407744
1.0,0.201,22,87421.622903
0.0,0.201,11,87422.011067
0.0,0.201,22,87422.805745
1.0,0.202,22,87423.642296
0.0,0.202,22,87424.51557
1.0,0.203,22,87425.434129
0.0,0.202,22,87426.262774
0.0,0.202,22,87427.194987
0.0,0.201,22,87428.30735
0.0,0.201,22,87429.309109
0.0,0.201,23,87430.179612
0.0,0.201,22,87431.035898
0.0,0.201,22,87431.961743
0.0,0.201,22,87433.010994
1.0,0.202,22,87434.003207
0.0,0.202,22,87434.789843
0.0,0.202,22,87435.956784
0.0,0.201,22,87436.802124
0.0,0.2,22,87437.769922
0.0,0.199,11,87438.207931
0.0,0.198,22,87439.018123
0.0,0.198,22,87439.796731
1.0,0.199,22,87440.710068
0.0,0.199,22,87441.54209
0.0,0.198,22,87442.683829
1.0,0.199,22,87444.463851
1.0,0.2,22,87445.347337
0.0,0.2,10,87445.744683
0.0,0.2,22,87446.492381
0.0,0.2,22,87447.267467
0.0,0.2,22,87448.016418
0.0,0.2,22,87448.917495
0.0,0.2,19,87449.6296
0.0,0.2,22,87450.568217
0.0,0.2,22,87451.462238
0.0,0.2,22,87452.587172
0.0,0.2,22,87453.371737
0.0,0.2,22,87454.168727
0.0,0.2,22,87454.978952
0.0,0.2,22,87455.96904
0.0,0.2,22,87456.697972
1.0,0.201,22,87457.819415
0.0,0.201,22,87458.571873
0.0,0.201,22,87459.356661
0.0,0.201,22,87460.100057
1.0,0.202,22,87461.023825
1.0,0.203,22,87462.299459
0.0,0.203,22,87463.148655
0.0,0.203,22,87464.737105
0.0,0.203,22,87465.776976
1.0,0.204,22,87466.798218
0.0,0.204,22,87467.700258
0.0,0.204,23,87468.860601
0.0,0.204,22,87469.725109
0.0,0.204,22,87470.456086
1.0,0.205,22,87471.369909
0.0,0.205,22,87472.158313
0.0,0.205,22,87473.039687
0.0,0.205,14,87473.539428
0.0,0.205,22,87474.366027
0.0,0.204,22,87475.224078
0.0,0.204,22,87476.106293
0.0,0.204,22,87476.949263
0.0,0.204,22,87477.792902
0.0,0.204,22,87478.621105
0.0,0.204,22,87479.391335
0.0,0.204,22,87480.283311
0.0,0.204,22,87481.473929
0.0,0.203,22,87482.339215
0.0,0.203,22,87483.171822
1.0,0.204,22,87484.26321
1.0,0.205,22,87485.21482
0.0,0.205,22,87486.07702
0.0,0.205,22,87486.891258
0.0,0.205,22,87487.674454
0.0,0.205,22,87488.596395
0.0,0.205,22,87489.412718
0.0,0.205,22,87490.234963
0.0,0.205,22,87491.176612
0.0,0.205,6,87491.565568
0.0,0.204,10,87491.956063
0.0,0.204,22,87492.913588
0.0,0.204,22,87493.691029
0.0,0.203,22,87494.595097
0.0,0.203,22,87495.525453
0.0,0.203,17,87496.33315
0.0,0.203,22,87497.111725
0.0,0.203,2,87497.335059
0.0,0.203,22,87498.256474
0.0,0.202,22,87499.126362
0.0,0.202,22,87499.9477
0.0,0.202,22,87500.958484
0.0,0.202,19,87501.683303
0.0,0.201,22,87502.514285
0.0,0.201,22,87503.30093
0.0,0.201,22,87504.128226
1.0,0.201,22,87505.085171
0.0,0.2,22,87505.979131
0.0,0.2,21,87506.813216
0.0,0.2,22,87508.448569
0.0,0.2,22,87509.26862
1.0,0.201,22,87510.495841
1.0,0.202,23,87512.343955
0.0,0.201,22,87513.128073
0.0,0.2,22,87516.962657
1.0,0.2,22,87517.938903
0.0,0.199,22,87519.549119
0.0,0.199,22,87520.374105
0.0,0.199,22,87521.115999
1.0,0.2,22,87522.235088
0.0,0.2,22,87523.066328
0.0,0.2,22,87523.831645
0.0,0.2,22,87524.867869
0.0,0.199,9,87525.48636
0.0,0.198,22,87526.289335
0.0,0.198,22,87527.253314
0.0,0.198,22,87528.293074
0.0,0.197,22,87529.13368
0.0,0.197,22,87530.285137
0.0,0.197,22,87531.183929
0.0,0.197,22,87532.397513
0.0,0.197,22,87533.230943
0.0,0.197,22,87534.146179
0.0,0.197,10,87534.671285
0.0,0.197,22,87535.426152
0.0,0.196,1,87535.560907
1.0,0.197,22,87536.79528
0.0,0.197,22,87537.634571
0.0,0.197,22,87538.453221
0.0,0.197,22,87539.200201
0.0,0.197,22,87540.262027
0.0,0.197,22,87541.06184
0.0,0.197,22,87541.899022
0.0,0.197,22,87543.196249
0.0,0.197,22,87543.996471
1.0,0.198,22,87544.937572
0.0,0.198,16,87545.542391
0.0,0.197,22,87546.633667
0.0,0.197,22,87547.409815
0.0,0.197,22,87548.435487
0.0,0.197,22,87549.257651
0.0,0.196,22,87550.053288
0.0,0.196,22,87550.859425
0.0,0.196,22,87551.648443
0.0,0.196,22,87552.833236
0.0,0.196,23,87553.768263
0.0,0.196,22,87554.556639
0.0,0.196,18,87555.219178
0.0,0.196,16,87555.800834
0.0,0.196,22,87556.654147
1.0,0.197,22,87558.034159
0.0,0.197,17,87558.681104
0.0,0.197,22,87559.417887
0.0,0.197,5,87559.654895
0.0,0.197,22,87560.448564
0.0,0.196,22,87561.28813
1.0,0.197,22,87563.105292
1.0,0.198,22,87564.064842
0.0,0.198,22,87564.854282
1.0,0.199,22,87565.876793
0.0,0.198,22,87566.767348
0.0,0.198,16,87567.433036
1.0,0.199,22,87568.358116
0.0,0.199,22,87569.292442
0.0,0.199,22,87570.230183
1.0,0.2,22,87571.313181
0.0,0.2,4,87571.566118
1.0,0.2,22,87573.202015
0.0,0.2,22,87573.945145
0.0,0.2,22,87574.746025
0.0,0.2,16,87575.378143
0.0,0.199,1,87575.503985
0.0,0.199,22,87576.373624
0.0,0.199,22,87577.32558
0.0,0.199,14,87577.92263
0.0,0.199,22,87578.77727
0.0,0.199,22,87579.58458
0.0,0.199,22,87580.815991
0.0,0.199,22,87581.841848
0.0,0.199,22,87582.668607
0.0,0.199,22,87583.745578
0.0,0.199,22,87584.489021
0.0,0.199,22,87585.226081
0.0,0.199,22,87586.232105
0.0,0.199,22,87587.131431
0.0,0.199,22,87588.090336
0.0,0.199,22,87588.993163
1.0,0.199,22,87590.129405
0.0,0.199,22,87590.985523
1.0,0.2,22,87592.1227
0.0,0.2,22,87593.022671
0.0,0.2,23,87593.902175
0.0,0.2,22,87594.800104
1.0,0.2,22,87595.639719
0.0,0.199,22,87596.556105
0.0,0.199,22,87597.397589
0.0,0.199,22,87598.568853
0.0,0.199,22,87599.444702
1.0,0.2,22,87600.440517
0.0,0.2,22,87601.250355
0.0,0.2,22,87601.970902
1.0,0.201,22,87603.077505
0.0,0.201,22,87603.828494
0.0,0.201,14,87604.444902
1.0,0.202,22,87605.376187
0.0,0.201,22,87606.481017
0.0,0.201,22,87607.434173
0.0,0.201,22,87608.789672
1.0,0.202,22,87609.909889
0.0,0.202,22,87610.789927
0.0,0.202,22,87611.632528
0.0,0.202,3,87611.831661
0.0,0.202,22,87612.669679
0.0,0.201,22,87613.786989
0.0,0.201,2,87613.92203
0.0,0.2,22,87614.677789
0.0,0.199,22,87616.020929
0.0,0.199,7,87616.346674
0.0,0.198,22,87617.202301
0.0,0.198,22,87618.010715
1.0,0.199,22,87619.012392
1.0,0.199,22,87620.658161
0.0,0.199,22,87621.852555
0.0,0.199,5,87622.173586
0.0,0.199,17,87622.954715
0.0,0.199,16,87624.136995
0.0,0.199,22,87624.989425
0.0,0.198,22,87625.802317
0.0,0.198,22,87626.84198
0.0,0.198,22,87627.658143
0.0,0.198,22,87628.538306
0.0,0.198,22,87629.438114
0.0,0.197,22,87630.22214
0.0,0.196,17,87630.837662
0.0,0.196,22,87631.585953
0.0,0.195,22,87632.716741
0.0,0.195,22,87633.520229
0.0,0.194,22,87634.385267
0.0,0.194,22,87635.177829
1.0,0.194,22,87636.534011
0.0,0.193,22,87637.288609
0.0,0.193,23,87638.107426
0.0,0.193,4,87638.328698
1.0,0.194,22,87639.398098
0.0,0.194,20,87640.436399
0.0,0.194,22,87641.259762
0.0,0.194,22,87642.07829
0.0,0.194,22,87642.802452
